D1,D2,title,cluster
30.054527,27.100658,Dark Romance: The Ethereal Gardens Collector's Edition,13
30.039425,27.113281,Dark Romance: The Swan Sonata Collector's Edition,13
27.146025,25.806622,House of 1000 Doors: Serpent Flame,13
29.509441,29.551651,Home Designer - Living Room,13
29.947058,25.52714,Vacation Adventures: Park Ranger 10,13
30.039377,27.112946,Shadow Wolf Mysteries: Cursed Wedding Collector's Edition,13
29.82907,26.843472,Queen's Tales: The Beast and the Nightingale Collector's Edition,13
27.146133,25.806759,The Saint: Abyss of Despair,13
30.036701,27.115143,Dark Romance: Hunchback of Notre-Dame Collector's Edition,13
28.188074,24.44873,Kingdom of Aurelia: Mystery of the Poisoned Dagger,13
30.57973,26.500454,Mystery P.I.™ - The Lottery Ticket,13
30.53942,28.036158,Schoolmates: The Mystery of the Magical Bracelet,13
29.47882,27.296906,Revenge of the Spirit: Rite of Resurrection,13
27.724054,23.90007,Darkness and Flame: Born of Fire,13
29.766224,27.553616,Christmas Carol,13
30.57973,26.500456,Secret Of The Royal Throne,13
28.188078,24.448708,Twilight City: Love as a Cure,13
29.559633,29.910706,"Tales of Lagoona 3: Frauds, Forgeries, and Fishsticks",13
28.684772,23.45797,Dark Romance: Ashville Collector's Edition,13
28.684793,23.45798,Living Legends: The Crystal Tear Collector's Edition,13
28.188078,24.448708,Lost Lands: Mistakes of the Past,13
30.057957,27.098015,Spirit of Revenge: Cursed Castle Collector's Edition,13
29.83052,26.842384,Dark Realm: Queen of Flames Collector's Edition,13
28.684769,23.45795,Ms. Holmes: Five Orange Pips Collector's Edition,13
28.188078,24.448708,Lost Civilization,13
30.065422,27.09242,Mystery Case Files: Moths to a Flame Collector's Edition,13
29.8234,26.846523,Dark Parables: Rise of the Snow Queen Collector's Edition,13
27.951122,24.178389,Brink of Consciousness: Dorian Gray Syndrome Collector's Edition,13
30.05284,27.102112,PuppetShow: Porcelain Smile Collector's Edition,13
29.82396,26.846996,Dark Parables: The Final Cinderella Collector's Edition,13
30.068075,27.09,The Legacy: Prisoner,13
28.165651,24.473059,Hide and Secret: The Lost World,13
28.684769,23.45795,Dark City: Dublin Collector's Edition,13
30.04677,27.107306,Redemption Cemetery: Bitter Frost Collector's Edition,13
30.043606,27.109982,Dark Parables: Ballad of Rapunzel Collector's Edition,13
30.5798,26.500526,Brink of Consciousness: The Lonely Hearts Murders,13
29.827347,26.844515,Dangerous Games: Illusionist Collector's Edition,13
28.188078,24.448708,Contract With The Devil,13
30.12915,23.19851,MineSweeper 3D 三维扫雷,13
27.937624,24.104794,The Travels of Marco Polo,13
30.05284,27.102112,Haunted Manor: Lord of Mirrors Collector's Edition,13
27.938217,24.232645,Namariel Legends: Iron Lord Premium Edition,13
30.059168,27.09645,Otherworld: Shades of Fall Collector's Edition,13
30.057423,27.098042,Vermillion Watch: Parisian Pursuit Collector's Edition,13
30.060495,27.094936,Danse Macabre: The Last Adagio Collector's Edition,13
29.829393,26.842882,Calavera: Day of the Dead Collector's Edition,13
28.684772,23.45797,The Unseen Fears: Ominous Talent Collector's Edition,13
29.182505,27.705568,Unsolved Mystery Club: Ancient Astronauts (Collector´s Edition),13
29.83317,26.840334,The Agency of Anomalies: Cinderstone Orphanage Collector's Edition,13
30.062433,27.094055,Mystery of the Ancients: Curse of the Black Water Collector's Edition,13
30.780437,27.789745,Otherworld: Omens of Summer Collector's Edition,13
30.052544,27.102167,Dark Parables: The Exiled Prince Collector's Edition,13
27.95113,24.17842,Lost Lands: The Wanderer,13
30.070923,27.084192,Dark Parables: The Red Riding Hood Sisters Collector's Edition,13
29.827759,26.843948,Witches' Legacy: The Dark Throne Collector's Edition,13
29.83052,26.842384,Dark Dimensions: City of Fog Collector's Edition,13
27.146133,25.806759,Joan Jade and the Gates of Xibalba,13
30.060764,27.096317,Haunted Manor: Queen of Death Collector's Edition,13
27.951128,24.178385,Darkness and Flame: Enemy in Reflection,13
30.054552,27.100548,Hidden Expedition: The Fountain of Youth Collector's Edition,13
29.037073,28.01042,Unsolved Mystery Club: Amelia Earhart,13
30.974869,27.632753,Time Gap,13
29.826874,26.84526,Grim Tales: The Wishes Collector's Edition,13
29.825176,26.846071,Dark Tales: Edgar Allan Poe's The Tell-Tale Heart Collector's Edition,13
29.826097,26.84543,Dark Parables: Goldilocks and the Fallen Star Collector's Edition,13
30.050573,27.104017,Dark Tales: Edgar Allan Poe's The Masque of the Red Death Collector's Edition,13
31.079182,27.738274,Family Hidden Secret - Hidden Objects Puzzle Adventure,13
29.82468,26.846487,Hidden Expedition: The Pearl of Discord Collector's Edition,13
30.047693,27.106558,Dark Parables: The Match Girl's Lost Paradise Collector's Edition,13
30.059326,27.097113,Bridge to Another World: Burnt Dreams Collector's Edition,13
27.146133,25.806759,Love Alchemy: A Heart In Winter,13
30.161615,25.630672,Spirit of the Ancient Forest,13
29.82907,26.843472,Timeless: The Forgotten Town Collector's Edition,13
30.061918,27.095655,Dark Parables: The Swan Princess and The Dire Tree Collector's Edition,13
29.82784,26.844273,European Mystery: Scent of Desire Collector’s Edition,13
30.974869,27.632753,Wanderland,13
28.684792,23.457962,Fatal Evidence: The Missing Collector's Edition,13
30.05912,27.09806,Mystery Case Files: Ravenhearst Unlocked Collector's Edition,13
27.61238,23.746891,Samantha Swift and the Hidden Roses of Athena,13
30.057957,27.098015,Paranormal Pursuit: The Gifted One Collector's Edition,13
30.579908,26.500605,Mystery Case Files: Madame Fate®,13
30.057186,27.098486,Whispered Secrets: The Story of Tideville Collector's Edition,13
30.059555,27.09652,Dark Parables: The Little Mermaid and the Purple Tide Collector's Edition,13
29.350983,29.25128,Legacy - Witch Island 3,13
30.055109,27.100851,Dark Parables: Return of the Salt Princess Collector's Edition,13
29.828487,26.843374,Fear for Sale: Endless Voyage Collector's Edition,13
27.146133,25.806759,Psycho Train,13
29.82375,26.846962,Redemption Cemetery: Grave Testimony Collector’s Edition,13
29.827354,26.84413,The Agency of Anomalies: The Last Performance Collector's Edition,13
29.825176,26.846071,Bridge to Another World: The Others Collector's Edition,13
29.828794,26.843044,Grim Facade: The Artist and The Pretender Collector's Edition,13
29.828777,26.84357,Nevertales: Shattered Image Collector's Edition,13
29.829966,26.842274,Danse Macabre: Crimson Cabaret Collector's Edition,13
29.827066,26.845045,Redemption Cemetery: Children's Plight Collector's Edition,13
30.046608,27.10709,Dark Parables: Queen of Sands Collector's Edition,13
30.159115,25.131409,Find this!,13
30.039377,27.112946,Haunted Hotel: Lonely Dream,13
30.054659,27.099915,Dark Tales: Edgar Allan Poe's Ligeia Collector's Edition,13
30.046608,27.10709,Grim Tales: Bloody Mary Collector's Edition,13
29.823309,26.846378,Reflections of Life: Equilibrium Collector's Edition,13
30.043036,27.109997,Darkness and Flame: Missing Memories,13
30.044838,27.10868,Haunted Hotel II: Believe the Lies,13
30.05264,27.102448,Dark Tales: Edgar Allan Poe's The Fall of the House of Usher Collector's Edition,13
28.684769,23.45795,Mystery Tales: Til Death Collector's Edition,13
30.046633,27.107073,Whispered Secrets: Into the Wind Collector's Edition,13
29.478823,27.296906,Weeping Skies,13
28.188074,24.44873,Living Legends: The Frozen Fear Collection,13
29.825552,26.845999,"Cadenza: Music, Betrayal and Death Collector's Edition",13
30.049894,27.104893,Mystery Tales: The Lost Hope Collector's Edition,13
27.951115,24.17835,Millionaire Manor,13
30.058079,27.097996,Hidden Object - 12 in 1 bundle,13
27.196962,26.11478,Elementary My Dear Majesty!,13
30.67646,26.45585,Backstreets of the Mind,13
30.67646,26.45585,One Way Flight,13
28.672997,26.960333,Legacy - Witch Island 2,13
30.5798,26.500526,Mystery P.I. - Lost in Los Angeles,13
28.157469,28.517746,Cosmoblaster Exodia,13
30.582754,27.923105,Dark Chronicles: The Soul Reaver,13
27.951128,24.178385,Midnight Mysteries 3: Devil on the Mississippi,13
29.891476,24.63048,Mystery of Neuschwanstein,13
30.161375,25.63064,Amazing Adventures The Lost Tomb™,13
27.14611,25.806732,House of 1000 Doors: Evil Inside,13
29.47882,27.296906,The Surprising Adventures of Munchausen,13
27.940218,28.608116,DUCK Mission,13
27.951126,24.178408,Empress Of The Deep,13
27.951113,24.178398,Them - The Summoning,13
29.82985,26.842785,Mystery of the Ancients: Three Guardians Collector's Edition,13
29.948881,28.12249,The Magic Storm,13
29.47882,27.296906,Ashley Clark: Secret of the Ruby,13
28.188078,24.448708,Chronicles of the Witches and Warlocks,13
29.886375,25.905853,Midnight Mysteries 4: Haunted Houdini,13
30.062433,27.094055,Mystery of Unicorn Castle: The Beastmaster,13
30.05818,27.097944,Vermillion Watch: Moorgate Accord Collector's Edition,13
28.008545,28.56967,CHICKWEED,13
27.146185,25.806784,Sacra Terra: Kiss of Death Collector’s Edition,13
30.076365,27.078314,Phantasmat: The Endless Night Collector's Edition,13
29.665186,27.790491,Mysteries of the Past: Shadow of the Daemon Collector's Edition,13
30.06238,27.094069,Blake and Mortimer: The Curse of the Thirty Denarii,13
30.0332,27.117552,Witches' Legacy: The Charleston Curse Collector's Edition,13
29.478823,27.296906,Weeping Skies,13
29.826097,26.84543,Off the Record: The Italian Affair Collector's Edition,13
30.57973,26.500454,Mystery P.I.™ - The Vegas Heist,13
30.046608,27.10709,Shiver: Poltergeist Collector's Edition,13
28.148144,24.401777,Chronicles of Mystery - The Tree of Life,13
28.188078,24.448708,Mysteries of the Undead,13
30.67646,26.45585,Hidden Expedition: Amazon,13
28.678694,26.906046,Legacy - Witch Island,13
31.001846,26.600838,Farmington Tales,13
-30.761269,24.355808,Paladin,14
-30.757668,24.3904,Another Rocket Game,14
-30.746511,24.382322,Far From Orbit,14
-32.36667,25.227648,Infinite Sparkles,14
-18.617859,21.468616,"The Outlaw, The Drunk, & The Whore",14
-30.754017,24.358837,Switcher,14
-29.445566,31.127676,Little Miss Lonely,14
-30.754711,24.35536,UfoPilot : Astro-Creeps Elite,14
-30.743,24.46505,Lock Her Up: The Trump Supremacy,14
-32.36667,25.227648,Hallo Spaceboy,14
3.4979115,24.42405,Korvae in space,14
-29.44659,31.127737,Slabs,14
-30.749092,24.374619,Crate Punks,14
-29.44659,31.127737,Homelesshood,14
-30.752945,24.45091,Get Over Here,14
-29.445566,31.127676,DOWN MEANS UP,14
-32.36655,25.227642,The Highscore,14
-32.366543,25.22764,Man in a Maze: Deathmatch,14
-30.764034,24.376223,Astroe,14
-23.793015,19.306713,ICARUS.1,14
5.465218,28.836014,Magnetized,14
-30.75081,24.380177,Space electrician,14
-30.761824,24.350473,Retro Rocket Robot,14
-32.36669,25.227692,TopDownFarter,14
-30.75151,24.374964,NEON GALAXY,14
-29.44659,31.127737,RollingBall: Unlimited World,14
-30.769518,24.354635,Rest in Jelly,14
-29.446587,31.127735,Eugenics,14
-29.445566,31.127678,Top Torch,14
-30.748236,24.389643,Sphera Turris,14
-18.565842,21.50412,World In Danger,14
-29.44659,31.127737,Escargot,14
-29.446587,31.127735,Brick Breaker Ultimate,14
-30.755468,24.439209,Red Barton and The Sky Pirates,14
-30.776768,24.34585,Access,14
-30.762697,24.37507,Attack of the Gooobers,14
-30.768042,24.367825,Dreamblaster,14
-30.743563,24.466986,KUMACURE,14
-30.753695,24.448374,Lux umbra,14
-30.77412,24.349617,Break The Food Chain,14
-29.44659,31.127737,SIMPLE GAME,14
-30.754034,24.383528,Knight of the Hamsters,14
-18.617859,21.468616,Mysterious Adventure of Michael,14
-30.768444,24.428482,RifleRange,14
-29.445566,31.127678,Thievery,14
-30.762648,24.364983,Run Jump Die Repeat,14
-32.36669,25.227692,The Great Emu War,14
-30.76895,24.351192,Quirky Crook,14
-32.36669,25.227692,Coniclysm,14
-15.991169,23.103912,ALIEN FIELD,14
-32.36669,25.227692,カニマン VS メカモンキー,14
-15.991169,23.103912,Data Jammers: FastForward Demo,14
-30.76311,24.37705,Access,14
-30.763376,24.366459,Green Game: TimeSwapper,14
-29.445566,31.127676,Tharn,14
-30.754108,24.451344,Missileman Origins Demo,14
-30.76209,24.376198,Boratium Wars,14
-29.446587,31.127737,Jar Sam,14
-29.44659,31.127737,Brain Crush,14
-29.445566,31.127678,Captain Curve's Intergalactic Space Adventure,14
-30.759275,24.359102,Boogie Bot,14
-32.366543,25.22764,Bears in Tanks,14
-30.76019,24.372103,Dark Trail,14
-30.758041,24.350601,Silentium 2D,14
-30.762402,24.346834,Slayer Of Traitors,14
-30.75766,24.353535,Automatum,14
-30.767298,24.385746,Undercity,14
-30.755495,24.361908,Circuit Warz,14
-30.754045,24.366346,Missileman Origins,14
-30.753447,24.364841,BEAK SQUADRON,14
-30.745043,24.438627,Bubli,14
-30.763788,24.342558,Core Rescue,14
-30.750263,24.436134,EXE: Mainframe,14
-30.754786,24.39958,Cosmic Leap,14
-29.445568,31.12764,Comit the Astrodian 3,14
-29.44659,31.127737,Up and Down,14
-14.427909,26.491285,Color Guardians,14
-30.765228,24.346523,Sullen,14
-30.761282,24.36061,Strike Force: Arctic Storm,14
-30.756945,24.3519,BlubBlub: Quest of the Blob,14
-30.760843,24.372105,Dinosaur Hunt First Blood,14
-30.750711,24.38246,hack.88,14
-29.445566,31.127676,"A Game For You, Josh",14
-29.446587,31.127737,Splash Bash,14
-29.44659,31.127737,ROGUS - Kingdom of The Lost Souls,14
-29.445566,31.127676,6-in-1 IQ Scale Bundle,14
-30.747467,24.461435,Aeve:Zero Gravity,14
-30.76031,24.361826,Project MALLOW,14
-30.748053,24.39124,Rise High,14
-15.991169,23.103912,Rebound,14
-30.754507,24.388348,Cavern Crumblers,14
-30.762423,24.344696,ANti: Virus Destroyer,14
-30.753035,24.380688,Music of the Spheres,14
-30.763847,24.368805,Deadly Blue,14
-29.445566,31.127676,出门,14
-30.75226,24.38608,DEEP HOLE,14
-30.778313,24.331919,Pengame,14
-29.446587,31.127737,Captain Curve's Intergalactic Space Adventure,14
-30.75087,24.385818,Sense of The Devil,14
-15.991169,23.103912,R-COIL,14
-30.744473,24.47162,Ruin City Gasolina,14
-30.758495,24.360588,Pengame,14
-30.765537,24.339933,Citadel,14
-29.445566,31.127678,Here Nya,14
-29.445568,31.12764,Just One Color,14
-30.764338,24.34313,Operation Desert Road,14
-29.44658,31.127703,Splash Bash,14
-30.764393,24.349482,Pulstario,14
-32.36667,25.227648,Anthelion,14
-30.761137,24.3655,Insane Insects: The Inception,14
-29.446587,31.127737,Metrail,14
-30.75526,24.361153,Garrison Gauntlet,14
-30.74566,24.383701,Fenix Box,14
-30.751263,24.369349,Swap! Swap! Swap!,14
-30.754309,24.374847,Music of the Spheres,14
-30.75518,24.365545,Star Destroyer,14
-30.754978,24.365417,Nasty,14
3.4979115,24.424047,The Land of Eyas,14
-29.44659,31.127737,Trundle,14
-30.760561,24.380322,Over Sky,14
-29.445568,31.12764,Capture the planet: Cute War,14
-30.744202,24.462229,Missileman Origins Demo,14
-30.767405,24.368872,Sprinter,14
-30.746656,24.458748,Bugspeed Collider,14
-32.36669,25.227692,NeverMine,14
-29.445566,31.127676,glutton man,14
-30.7651,24.354786,Networm,14
-29.445568,31.12764,Limit of defense,14
-30.762081,24.444996,Zorbit's Orbits,14
-29.445566,31.127676,Quantum Wizard,14
-30.763868,24.366442,Super Hero Fight Club: Reloaded,14
-30.745089,24.453047,Voxel Blast,14
-30.750515,24.386282,ReBoot,14
-24.014637,17.858513,Croixleur Sigma Demo,14
-30.75313,24.462948,UFO - Unfortunately Fortunate Organisms,14
-30.752293,24.463417,Vector Born,14
-13.011541,22.933891,Hypnocult,14
-29.445566,31.127676,Hollow Halls,14
-30.765667,24.357698,Exteria,14
-29.44659,31.127737,Buffy Stole Your Sandwich,14
-30.766727,24.348894,Expander,14
-30.761549,24.386002,ASSASSINATION STATION,14
-30.766277,24.3572,Lost Cosmonaut,14
-30.763937,24.355528,Space Gladiator,14
-29.445566,31.127676,Dr. Fizzgigious' Fantabulous Carbon Dating Simulacrum,14
-32.366577,25.227686,Escape From Paradise 2,14
-30.764236,24.379807,INVISIBLE,14
-30.75522,24.346483,Simplefield,14
-29.445566,31.127676,Crazy Washing Machine,14
-32.36655,25.227642,Wolfenstein: Youngblood Deutsche Version - Deluxe Edition Contents,14
-29.445566,31.127676,Let's Go There And Wander Nowhere,14
-28.866915,22.65627,GentleMoon 2,14
-29.445568,31.12764,Journey Through Memories,14
-29.44659,31.127737,"Burn, Clown, Burn!",14
-30.758837,24.343065,Space Space,14
-30.776426,24.332203,Pixelord,14
-30.757095,24.340448,Fuzecat,14
-30.75859,24.379868,Prison Bomber,14
-29.44659,31.127737,Mazeglaser,14
-29.44659,31.127737,Ultra Pig,14
-30.755043,24.362677,Doom Rails,14
-30.755678,24.368025,Dark Matter,14
-30.766605,24.34147,Maddening Euphoria,14
-30.769966,24.416473,15 seconds,14
-32.366573,25.227686,Ninja Power Slasher,14
-30.765537,24.33571,Miner Wars Arena,14
-30.765068,24.340868,Rounders (Arena),14
-32.36669,25.227692,Escape From Paradise ,14
-30.758854,24.347942,Tactikk,14
-30.772165,24.357273,Radical Spectrum: Volume 2,14
-30.756035,24.357529,R.A.T.S. (Regulatory Astro-Topographical Stabilizer),14
-29.445566,31.127676,Let's Go There And Wander Nowhere,14
-29.445566,31.127676,Agent X: Equation Rider,14
-30.758902,24.349882,Duck's Inferno,14
-29.44659,31.127737,Laser Party,14
-30.747046,24.460962,InkSplosion,14
-30.764753,24.378895,Quantum Flux,14
-29.445568,31.12764,Box Looter 2018,14
-30.749353,24.384161,Anark.io,14
-30.754477,24.386742,Hidden Dragon: Legend,14
-30.768778,24.34112,Ping,14
-12.705069,2.8798006,Space Battlecruiser,14
3.4979115,24.42405,Luna,14
-15.991169,23.103912,Scribble Ships,14
-32.36667,25.227648,"FAN'CIE VEER! (Fish Are Nasty, Cake Is Excellent Vektor Evading Emblazed Rapture)",14
-28.73284,21.193483,Drunk Wizards,14
-29.44658,31.127703,The Word Is Not The Thing,14
-30.741238,24.466272,The Tower Of Elements,14
-29.44659,31.127737,City Escaper,14
-13.011541,22.933891,Tross,14
-30.751274,24.349483,Super Mr. Kake,14
-30.77421,24.349197,Blind Blades,14
-30.744678,24.438965,VHSoverdose,14
-30.76223,24.432602,Space Ghost Pirate Zombie Slayer,14
-30.75961,24.344048,The Kaiju Offensive,14
-29.445566,31.127676,Nightmare Simulator,14
-30.759417,24.382883,Dawn of the Plow,14
-30.754562,24.460272,Winter Warland,14
-30.76466,24.38081,WarFire,14
-30.745148,24.441294,Ride the Bullet,14
-30.761034,24.445038,HyperZen Training,14
-30.760338,24.364164,Trail of Destruction,14
-30.758194,24.340092,SHNIPERS,14
-29.445566,31.127676,Let's Go There And Wander Nowhere,14
-30.758743,24.351542,Abstract Arena,14
-29.445566,31.127676,Hostile User Interface,14
-30.768764,24.36819,UTLL,14
-30.765108,24.364635,Dollar Dash: Winter Pack,14
-32.366665,25.227648,Battle Of Europe,14
-32.36669,25.227692,Seat of War,14
-30.746655,24.438728,Red Number: Prologue,14
-30.753214,24.45518,Fighting For Food,14
-29.446587,31.127737,Total Singu,14
-30.75649,24.347855,Shaverma: Ravshan Edition,14
-30.759241,24.372087,Dread station,14
-32.366665,25.227648,Romans From Mars,14
-30.751097,24.443914,Galactis,14
-32.366577,25.227686,Monster Challenge Circus,14
-29.44659,31.127737,Flippt,14
-30.742367,24.4595,Helena The 3rd,14
-30.76035,24.378416,Chuckie Egg 2017,14
-29.44659,31.127737,Minako,14
-32.36669,25.227692,Killing Floor - Steampunk Character Pack 2,14
-32.36655,25.227642,Mystical,14
-32.36669,25.227692,Halo 3 Mod Tools - MCC,14
-29.44659,31.127737,Pilgrimage,14
-18.643475,5.749913,The Cows Are Watching,14
-30.778587,24.33288,The Outsiders,14
-26.669046,17.720642,Fleeting Ages,14
-30.756083,24.361277,Robot Heroes,14
-30.75906,24.431446,S.T.R.E.T.C.H.,14
-30.761894,24.370312,Potentia,14
-28.866915,22.656267,Saint Hazel's Horsepital,14
-32.36667,25.227648,IScream,14
-29.759327,22.991203,Dungeon Bosses,14
-30.745045,24.460443,Aftermath Y2K,14
-29.445566,31.127676,ColorCode,14
-30.772514,24.371906,Breaking Bones,14
-29.44659,31.127737,Tank raid,14
-30.752989,24.369553,tick-hunter,14
-30.753386,24.364826,Ripped Pants at Work,14
-29.44659,31.127737,Rooftop Cop,14
-29.44659,31.127737,RollingBall,14
-30.754442,24.370783,The War of the Worlds: Andromeda,14
-30.746836,24.38588,One Watcher,14
-29.445566,31.127676,SoM Soul Of Mask,14
-30.753206,24.372944,Tactical Operations,14
-30.750216,24.433002,Neon Slashers,14
-30.75402,24.363491,El Taco Diablo,14
-30.76254,24.37138,Lazergoat: Invasion,14
-29.445566,31.127676,Dain Squares,14
-30.751919,24.390524,Mall Mayhem,14
-29.44659,31.127737,Season Up,14
-30.766802,24.347212,Pixel Killers - The Showdown,14
-30.768503,24.353971,SAMOSBOR 2D,14
-15.886066,23.054094,BoxesWithGuns,14
-18.617859,21.468616,Re Painter,14
-30.759722,24.449326,Heavy load,14
-30.745798,24.434977,The Necromancer's Castle,14
-32.366573,25.227686,Anthelion,14
-15.991169,23.103912,Scrollonoid,14
-30.751717,24.364552,TopShot: Darkness,14
-30.756245,24.43968,Hollow Throne,14
-30.761189,24.357538,Stone In Galaxy,14
-30.761662,24.358088,ZorroMoro,14
-30.77105,24.344784,Ducks in Space,14
-30.748121,24.357492,Galactic Tree Frog,14
-16.219227,3.2037141,The Undying Plague,14
-30.759571,24.37283,Shooting over it : to be a star,14
-30.753735,24.382421,Midnight Grub Session,14
-30.76799,24.345375,Citadel,14
-29.446587,31.127737,Metrail,14
-30.763453,24.380358,INVISIBLE,14
-30.767786,24.325508,HyperZen Training,14
-29.44659,31.127737,Rainbow Rage Squad,14
-32.36669,25.227692,CRUSH & SQUASH,14
-30.747925,24.38359,Escape Lizards,14
-30.753954,24.347633,Hell Space,14
-30.77742,24.342314,Brutal Runner,14
-29.446587,31.127737,COLOR,14
-24.014637,17.858513,THE HOUCHI PLAY -THE 放置プレイ-,14
-29.44659,31.127737,Brain Booster,14
-30.75624,24.347052,Smithy,14
-32.366577,25.227686,Seat of War,14
-30.750305,24.377388,Private Detective Punch Drunk,14
-30.748466,24.44249,900,14
-29.445568,31.12764,Back To Life 2,14
-30.75399,24.38285,Hokan: Monster Slayer,14
-30.74415,24.449327,Again,14
-13.011541,22.933891,THORNYWAY,14
-29.445566,31.127678,Save Them,14
-28.866915,22.65627,Galactic Feud,14
-30.74756,24.457087,SoulFrost,14
-32.36669,25.227692,Fire Fighter,14
-32.36669,25.227692,Super Arcade Boy in Defender of Planet Earth,14
-29.759327,22.991203,Jumping Over It With Kang KiYun,14
-12.705069,2.8798006,Event Horizon - Frontier,14
3.4979115,24.424047,Apple Jack 1&2,14
-30.759605,24.370771,Save Dash,14
-30.756021,24.352861,Pong like,14
-32.366665,25.227648,Snake: Road to apple,14
-30.776867,24.33323,Crongdor the Barbarian,14
-30.76388,24.349552,GOLDRUSHERS,14
-30.75712,24.362673,Ales Dash,14
-29.445566,31.127676,Super Goribei,14
-30.776848,24.342731,Spirit of Maya,14
-28.866915,22.656267,Saint Hazel's Horsepital,14
-12.705069,2.8798006,Starship Rubicon Demo,14
-29.44658,31.127703,Bomb N' Bats,14
-15.991169,23.103912,Data Jammers: FastForward Demo,14
-30.749983,24.377499,Quantum Lock,14
-30.75977,24.350342,BrotherZ,14
-30.761412,24.381039,Buttle Tank,14
-32.366543,25.22764,War Ender,14
-30.75065,24.358654,Tesla: The Weather Man,14
-30.768143,24.333233,Vectonic,14
-30.752783,24.357191,Tower Offence!,14
-29.446587,31.127737,Corrupted,14
-29.44659,31.127737,Rocka Feller,14
-29.445568,31.127676,7-in-1 Brain Sharpness Bundle,14
-30.75318,24.354763,The Z Axis: Continuum,14
-30.766241,24.360283,Operation KREEP,14
-32.36667,25.227648,Where Humans Shouldn't Go,14
-32.36669,25.227692,Colosso Crystal Skulls,14
-29.445566,31.127678,Splash Bash,14
-30.75388,24.369598,Zaba The Frog,14
-32.36655,25.227642,Pocket Assault,14
-30.754866,24.357115,Alive Hunter,14
-29.44659,31.127737,Torii Path,14
-29.445566,31.127676,Monophobia,14
-30.757051,24.44633,WarFire Demo,14
-30.75295,24.366089,Booty Diver,14
-30.771267,24.353819,99 Waves to Die,14
-29.44659,31.127737,Sluggish Morss: Days of the Purple Sun,14
-30.75811,24.37561,Contract,14
-30.747341,24.376814,Hillbilly Apocalypse,14
-30.759636,24.377228,MONOWARS: Red Zone,14
-12.705087,2.879755,Hostile Dimension,14
-30.751389,24.357187,Hyper Void,14
-30.7604,24.368896,Unnamed Fiasco,14
-30.745398,24.383455,WarFire Demo,14
-32.36669,25.227692,Rage of the Pumpkins - Space Prostitutes Must Die! Again,14
-30.769081,24.366972,Cliff Hanger,14
-18.617859,21.468616,Dungeon Marathon,14
-30.765726,24.347687,Circuitous ®,14
-30.758778,24.381622,Record Store Nightmare,14
-30.759178,24.370693,Double Stretch,14
-32.36669,25.227692,Destruction  Paper,14
-30.75366,24.351673,Exocomets,14
-30.765877,24.347923,SPACE HUNT,14
-30.7665,24.34199,TailzFromTheGrave,14
-24.014637,17.858517,Croixleur Sigma Demo,14
-30.743034,24.456263,Square Arena,14
-30.747454,24.45605,BHB: BioHazard Bot,14
-29.44659,31.127737,bead,14
-30.76443,24.346579,Fight Me Bro!,14
-30.767208,24.433178,Revenge on the Streets,14
-30.749815,24.389324,web spice,14
-29.445566,31.127676,Back To Life 3,14
-30.752766,24.371403,RAZ,14
-30.766693,24.367563,Duralumin Wind,14
-30.748995,24.351582,Pengame,14
-29.44659,31.127737,GUIDE,14
-30.763876,24.358076,Halloween Knight,14
-15.139931,18.407896,ProtoGalaxy,14
-30.775938,24.328897,No Stick Shooter,14
-30.756165,24.358957,Dystopy,14
-30.763811,24.36606,Red Hot Ricochet,14
-30.760176,24.378206,Apez,14
-30.748257,24.400799,DC Wonder: Unlimited,14
-29.446587,31.127737,Captain Curve's Intergalactic Space Adventure,14
-30.748898,24.397675,Alien Invasion 3d,14
-30.768826,24.346165,Shoot'n'Scroll 3D,14
-29.445566,31.127676,Zipple World,14
-32.36669,25.227692,Apokalypsis,14
-29.445566,31.127676,b.m.g 19 - bike messenger go!,14
-29.445566,31.127676,Knife Hit Dash,14
-29.44659,31.127737,Royale Storm Bowling,14
-30.750834,24.371386,Going Astray,14
-30.748257,24.400799,DinoBlaster,14
-32.36669,25.227692,NeverMine,14
-29.445566,31.127676,Clone Adventures,14
-30.760475,24.372965,Square Weapons Dungeon,14
-29.446587,31.127737,Why is the Princess in a Magic Forest?!,14
-32.36669,25.227692,Stay At Home,14
-30.750551,24.358208,Rest in Jelly,14
-29.446587,31.127737,Fruit Hoop,14
-30.759739,24.382051,BreadHead Adventure,14
-9.127757,5.599956,Violet Cycle,14
-30.770538,24.341602,Laser Ball,14
-30.753376,24.36043,Hyper Storm,14
-30.764404,24.355337,Romguns,14
-30.766895,24.342854,Bleeding Blocks,14
-30.75513,24.36405,Wild Arena,14
-30.75918,24.370878,Galak Zed,14
-32.366665,25.227648,N.E.O,14
-30.73594,22.857494,oldTail,14
-30.753448,24.37698,Tank Hurricane,14
-30.757675,24.433687,Tiger Tank 59 A-Gun,14
-32.366577,25.227686,Clan of Champions,14
-30.764883,24.342981,Impixable,14
-30.768251,24.362349,Majin Woman,14
-30.749475,24.458591,Castle Invasion: Throne Out,14
-30.76866,24.347616,Action Legion,14
-15.139926,18.407885,Tetrapulse,14
-30.765299,24.358515,BlockDoc,14
-30.747854,24.393728,Resurrector,14
-30.749222,24.387712,TRIDENT BARRAGE,14
-30.746052,24.446377,Samba Shooter,14
-29.44659,31.127737,执行人 Executor,14
-30.74486,24.453411,PROJECT VELOCITY,14
-29.446587,31.127737,The Seven,14
-30.747889,24.384312,Cartacombs,14
